CODMU	MUNICIPIO	CODPROV
312606	Valle de Yerri/Deierri	31
094167	Valle de Zamanzas	09
349020	Valle del Retortillo	34
189075	Valle del Zalabí	18
189022	Valle, El	18
380491	Valle Gran Rey	38
241916	Vallecillo	24
442499	Vallecillo, El	44
380504	Vallehermoso	38
094173	Vallejera	09
373436	Vallejera de Riofrío	37
402192	Vallelado	40
402206	Valleruela de Pedraza	40
402213	Valleruela de Sepúlveda	40
462536	Vallés	46
094189	Valles de Palenzuela	09
492308	Vallesa de la Guareña	49
350326	Valleseco	35
252402	Vallfogona de Balaguer	25
171707	Vallfogona de Ripollès	17
431592	Vallfogona de Riucorb	43
082943	Vallgorguina	08
121270	Vallibona	12
082956	Vallirana	08
172095	Vall-llobrega	17
431606	Vallmoll	43
082969	Vallromanes	08
431613	Valls	43
259062	Valls d'Aguilar, Les	25
252398	Valls de Valira, Les	25
094192	Valluércanes	09
502758	Valmadrid	50
094075	Valmala	09
451800	Valmojado	45
181839	Válor	18
471842	Valoria la Buena	47
502761	Valpalmas	50
373408	Valsalabroso	37
162342	Valsalobre	16
402141	Valseca	40
140641	Valsequillo	14
350311	Valsequillo de Gran Canaria	35
193107	Valtablado del Río	19
421985	Valtajeros	42
402154	Valtiendas	40
312495	Valtierra	31
502777	Valtorres	50
380488	Valverde	38
281662	Valverde de Alcalá	28
061422	Valverde de Burguillos	06
471855	Valverde de Campos	47
162368	Valverde de Júcar	16
102049	Valverde de la Vera	10
241895	Valverde de la Virgen	24
061438	Valverde de Leganés	06
061443	Valverde de Llerena	06
193114	Valverde de los Arroyos	19
061456	Valverde de Mérida	06
373415	Valverde de Valdelacasa	37
210720	Valverde del Camino	21
102052	Valverde del Fresno	10
402167	Valverde del Majano	40
241909	Valverde-Enrique	24
162374	Valverdejo	16
373420	Valverdón	37
431628	Vandellòs i l'Hospitalet de l'Infant	43
259097	Vansa i Fórnols, La	25
162380	Vara de Rey	16
082975	Veciana	08
241937	Vecilla, La	24
373441	Vecinos	37
150891	Vedra	15
241968	Vega de Espinareda	24
241974	Vega de Infanzones	24
390968	Vega de Liébana	39
390974	Vega de Pas	39
471874	Vega de Ruiponce	47
350332	Vega de San Mateo	35
052531	Vega de Santa María	05
492315	Vega de Tera	49
373454	Vega de Tirados	37
241980	Vega de Valcarce	24
471880	Vega de Valdetronco	47
492320	Vega de Villalobos	49
162393	Vega del Codorno	16
241942	Vegacervera	24
330740	Vegadeo	33
492336	Vegalatrave	49
402228	Veganzones	40
241993	Vegaquemada	24
402234	Vegas de Matute	40
242014	Vegas del Condado	24
189115	Vegas del Genil	18
109021	Vegaviana	10
442502	Veguillas de la Sierra	44
373467	Veguillas, Las	37
320837	Veiga, A	32
110393	Vejer de la Frontera	11
451817	Velada	45
422002	Velamazán	42
471893	Velascálvaro	47
052546	Velayos	05
040979	Velefique	04
181844	Vélez de Benaudalla	18
040985	Vélez-Blanco	04
290944	Vélez-Málaga	29
040998	Vélez-Rubio	04
471907	Velilla	47
222454	Velilla de Cinca	22
502783	Velilla de Ebro	50
502796	Velilla de Jiloca	50
422019	Velilla de la Sierra	42
422024	Velilla de los Ajos	42
281678	Velilla de San Antonio	28
341991	Velilla del Río Carrión	34
373473	Vellés, La	37
162407	Vellisca	16
471914	Velliza	47
281684	Vellón, El	28
229093	Vencillón	22
431634	Vendrell, El	43
492341	Venialbo	49
340231	Venta de Baños	34
462541	Venta del Moro	46
172109	Ventalló	17
451822	Ventas con Peña Aguilera, Las	45
181857	Ventas de Huelma	18
451838	Ventas de Retamosa, Las	45
451843	Ventas de San Julián, Las	45
261639	Ventosa	26
471929	Ventosa de la Cuesta	47
373489	Ventosa del Río Almar	37
402249	Ventosilla y Tejadilla	40
261644	Ventrosa	26
281697	Venturada	28
041002	Vera	04
502800	Vera de Moncayo	50
252424	Verdú	25
320842	Verea	32
031382	Verger, el	03
172116	Verges	17
320855	Verín	32
342012	Vertavillo	34
431649	Vespella de Gaià	43
492354	Vezdemarbán	49
222473	Viacamp y Litera	22
312515	Viana	31
471935	Viana de Cega	47
422045	Viana de Duero	42
193140	Viana de Jadraque	19
320868	Viana do Bolo	32
102065	Viandar de la Vera	10
020766	Vianos	02
041019	Viator	04
082981	Vic	08
041024	Vícar	04
270641	Vicedo, O	27
222489	Vicién	22
380511	Victoria de Acentejo, La	38
140654	Victoria, La	14
094228	Vid de Bureba, La	09
340936	Vid de Ojeda, La	34
094213	Vid y Barrios, La	09
312520	Vidángoz/Bidankoze	31
492367	Vidayanes	49
492373	Videmala	49
373492	Vídola, La	37
172121	Vidrà	17
172137	Vidreres	17
252430	Vielha e Mijaran	25
502817	Vierlas	50
360577	Vigo	36
261657	Viguera	26
360596	Vila de Cruces	36
431652	Vilabella	43
172142	Vilabertran	17
172155	Vilablareix	17
360583	Vilaboa	36
082994	Vilada	08
172174	Viladamat	17
172168	Viladasens	17
083015	Viladecans	08
083008	Viladecavalls	08
172180	Vilademuls	17
172207	Viladrau	17
121286	Vilafamés	12
172214	Vilafant	17
380526	Vilaflor de Chasna	38
070658	Vilafranca de Bonany	07
083054	Vilafranca del Penedès	08
121299	Vilafranca/Villafranca del Cid	12
360600	Vilagarcía de Arousa	36
252445	Vilagrassa	25
172235	Vilajuïga	17
270654	Vilalba	27
431750	Vilalba dels Arcs	43
083067	Vilalba Sasserra	08
252458	Vilaller	25
172240	Vilallonga de Ter	17
431665	Vilallonga del Camp	43
462554	Vilallonga/Villalonga	46
172253	Vilamacolum	17
172266	Vilamalla	17
172272	Vilamaniscle	17
320874	Vilamarín	32
320880	Vilamartín de Valdeorras	32
462567	Vilamarxant	46
252477	Vilamòs	25
172288	Vilanant	17
121325	Vilanova d'Alcolea	12
360617	Vilanova de Arousa	36
252483	Vilanova de Bellpuig	25
252542	Vilanova de la Barca	25
252496	Vilanova de l'Aguda	25
252509	Vilanova de Meià	25
431687	Vilanova de Prades	43
083036	Vilanova de Sau	08
252516	Vilanova de Segrià	25
083020	Vilanova del Camí	08
089024	Vilanova del Vallès	08
431671	Vilanova d'Escornalbou	43
083073	Vilanova i la Geltrú	08
431690	Vilaplana	43
320893	Vilar de Barrio	32
121346	Vilar de Canes	12
320907	Vilar de Santos	32
320914	Vilardevós	32
121359	Vila-real	12
320929	Vilariño de Conso	32
150912	Vilarmaior	15
431704	Vila-rodona	43
172305	Vila-sacra	17
252521	Vila-sana	25
150905	Vilasantar	15
431711	Vila-seca	43
082140	Vilassar de Dalt	08
082191	Vilassar de Mar	08
172229	Vilaür	17
121362	Vilavella, la	12
431726	Vilaverd	43
230948	Vilches	23
431732	Vilella Alta, La	43
431747	Vilella Baixa, La	43
094234	Vileña	09
451869	Villa de Don Fadrique, La	45
380532	Villa de Mazo	38
181494	Villa de Otura	18
020772	Villa de Ves	02
102071	Villa del Campo	10
281718	Villa del Prado	28
102087	Villa del Rey	10
140667	Villa del Río	14
471953	Villabáñez	47
471966	Villabaruz de Campos	47
342027	Villabasta de Valdavia	34
210736	Villablanca	21
242029	Villablino	24
200757	Villabona	20
471972	Villabrágima	47
242035	Villabraz	24
492389	Villabrázaro	49
010571	Villabuena de Álava/Eskuernaga	01
492392	Villabuena del Puente	49
451856	Villacañas	45
471988	Villacarralón	47
390980	Villacarriedo	39
230951	Villacarrillo	23
402252	Villacastín	40
471991	Villacid de Campos	47
342048	Villacidaler	34
422058	Villaciervos	42
472005	Villaco	47
342051	Villaconancio	34
281701	Villaconejos	28
162429	Villaconejos de Trabaque	16
342064	Villada	34
242053	Villadangos del Páramo	24
242072	Villademor de la Vega	24
492406	Villadepera	49
094271	Villadiego	09
502838	Villadoz	50
342086	Villaeles de Valdavia	34
390993	Villaescusa	39
492413	Villaescusa	49
162435	Villaescusa de Haro	16
094287	Villaescusa de Roa	09
094290	Villaescusa la Sombría	09
094304	Villaespasa	09
492428	Villafáfila	49
502843	Villafeliche	50
492434	Villaferrueña	49
052562	Villaflor	05
373512	Villaflores	37
472033	Villafrades de Campos	47
312541	Villafranca	31
140673	Villafranca de Córdoba	14
472048	Villafranca de Duero	47
502856	Villafranca de Ebro	50
052578	Villafranca de la Sierra	05
061494	Villafranca de los Barros	06
451875	Villafranca de los Caballeros	45
242091	Villafranca del Bierzo	24
442519	Villafranca del Campo	44
094311	Villafranca Montes de Oca	09
472051	Villafrechós	47
094326	Villafruela	09
472064	Villafuerte	47
391007	Villafufre	39
094332	Villagalijo	09
472070	Villagarcía de Campos	47
061507	Villagarcía de la Torre	06
162440	Villagarcía del Llano	16
242105	Villagatón	24
492449	Villageriz	49
472086	Villagómez la Nueva	47
061514	Villagonzalo	06
373527	Villagonzalo de Tormes	37
094347	Villagonzalo Pedernales	09
342103	Villahán	34
140689	Villaharta	14
130893	Villahermosa	13
442524	Villahermosa del Campo	44
121303	Villahermosa del Río	12
342110	Villaherreros	34
094379	Villahoz	09
031395	Villajoyosa/Vila Joiosa, la	03
342131	Villalaco	34
472099	Villalán de Campos	47
472103	Villalar de los Comuneros	47
492452	Villalazán	49
094385	Villalba de Duero	09
342146	Villalba de Guardo	34
492465	Villalba de la Lampreana	49
472110	Villalba de la Loma	47
162453	Villalba de la Sierra	16
472125	Villalba de los Alcores	47
061529	Villalba de los Barros	06
373533	Villalba de los Llanos	37
502869	Villalba de Perejil	50
261660	Villalba de Rioja	26
210741	Villalba del Alcor	21
162466	Villalba del Rey	16
472131	Villalbarba	47
281723	Villalbilla	28
094398	Villalbilla de Burgos	09
094402	Villalbilla de Gumiel	09
492471	Villalcampo	49
342159	Villalcázar de Sirga	34
342162	Villalcón	34
094419	Villaldemiro	09
502875	Villalengua	50
020788	Villalgordo del Júcar	02
162472	Villalgordo del Marquesado	16
094424	Villalmanzo	09
261676	Villalobar de Rioja	26
342178	Villalobón	34
492487	Villalobos	49
472146	Villalón de Campos	47
492490	Villalonso	49
492503	Villalpando	49
162488	Villalpardo	16
492510	Villalube	49
451881	Villaluenga de la Sagra	45
342184	Villaluenga de la Vega	34
110407	Villaluenga del Rosario	11
020791	Villamalea	02
121310	Villamalur	12
242112	Villamandos	24
249017	Villamanín	24
130907	Villamanrique	13
410975	Villamanrique de la Condesa	41
281739	Villamanrique de Tajo	28
281744	Villamanta	28
281757	Villamantilla	28
242127	Villamañán	24
110414	Villamartín	11
342201	Villamartín de Campos	34
242133	Villamartín de Don Sancho	24
373548	Villamayor	37
130914	Villamayor de Calatrava	13
492525	Villamayor de Campos	49
509038	Villamayor de Gállego	50
094430	Villamayor de los Montes	09
312554	Villamayor de Monjardín	31
162491	Villamayor de Santiago	16
094445	Villamayor de Treviño	09
094458	Villambistia	09
342218	Villamediana	34
261682	Villamediana de Iregua	26
094461	Villamedianilla	09
242148	Villamejil	24
189081	Villamena	18
342223	Villameriel	34
102090	Villamesías	10
102104	Villamiel	10
094477	Villamiel de la Sierra	09
451894	Villamiel de Toledo	45
451908	Villaminaya	45
242151	Villamol	24
242164	Villamontán de la Valduerna	24
492559	Villamor de los Escuderos	49
242170	Villamoratiel de las Matas	24
342239	Villamoronta	34
451915	Villamuelas	45
342244	Villamuera de la Cueza	34
472159	Villamuriel de Campos	47
342257	Villamuriel de Cerrato	34
472162	Villán de Tordesillas	47
492562	Villanázar	49
094483	Villangómez	09
222492	Villanova	22
222505	Villanúa	22
472178	Villanubla	47
451920	Villanueva de Alcardete	45
193172	Villanueva de Alcorón	19
290957	Villanueva de Algaidas	29
094496	Villanueva de Argaño	09
193188	Villanueva de Argecilla	19
059053	Villanueva de Ávila	05
492578	Villanueva de Azoague	49
451936	Villanueva de Bogas	45
261695	Villanueva de Cameros	26
492584	Villanueva de Campeán	49
094509	Villanueva de Carazo	09
140692	Villanueva de Córdoba	14
472184	Villanueva de Duero	47
502881	Villanueva de Gállego	50
052584	Villanueva de Gómez	05
422061	Villanueva de Gormaz	42
162504	Villanueva de Guadamejud	16
094516	Villanueva de Gumiel	09
502908	Villanueva de Huerva	50
502894	Villanueva de Jiloca	50
281760	Villanueva de la Cañada	28
299023	Villanueva de la Concepción	29
472197	Villanueva de la Condesa	47
130929	Villanueva de la Fuente	13
162511	Villanueva de la Jara	16
230964	Villanueva de la Reina	23
061535	Villanueva de la Serena	06
102111	Villanueva de la Sierra	10
193191	Villanueva de la Torre	19
102126	Villanueva de la Vera	10
210754	Villanueva de las Cruces	21
242186	Villanueva de las Manzanas	24
492597	Villanueva de las Peras	49
181876	Villanueva de las Torres	18
472201	Villanueva de los Caballeros	47
210767	Villanueva de los Castillejos	21
130935	Villanueva de los Infantes	13
472218	Villanueva de los Infantes	47
330753	Villanueva de Oscos	33
281782	Villanueva de Perales	28
130940	Villanueva de San Carlos	13
411008	Villanueva de San Juan	41
472223	Villanueva de San Mancio	47
222512	Villanueva de Sigena	22
290982	Villanueva de Tapia	29
094542	Villanueva de Teba	09
121331	Villanueva de Viver	12
052597	Villanueva del Aceral	05
410981	Villanueva del Ariscal	41
230970	Villanueva del Arzobispo	23
052601	Villanueva del Campillo	05
492601	Villanueva del Campo	49
373551	Villanueva del Conde	37
140706	Villanueva del Duque	14
061540	Villanueva del Fresno	06
281776	Villanueva del Pardillo	28
342276	Villanueva del Rebollar	34
442561	Villanueva del Rebollar de la Sierra	44
140713	Villanueva del Rey	14
300428	Villanueva del Río Segura	30
410994	Villanueva del Río y Minas	41
290960	Villanueva del Rosario	29
290976	Villanueva del Trabuco	29
181882	Villanueva Mesía	18
342282	Villanuño de Valdavia	34
242199	Villaobispo de Otero	24
249022	Villaornate y Castro	24
020805	Villapalacios	02
342295	Villaprovedo	34
242210	Villaquejida	24
242225	Villaquilambre	24
094555	Villaquirán de la Puebla	09
094568	Villaquirán de los Infantes	09
373564	Villar de Argañán	37
261709	Villar de Arnedo, El	26
162532	Villar de Cañas	16
373570	Villar de Ciervo	37
052618	Villar de Corneja	05
162547	Villar de Domingo García	16
492639	Villar de Fallaves	49
373586	Villar de Gallimazo	37
162550	Villar de la Encina	16
373599	Villar de la Yegua	37
502915	Villar de los Navarros	50
162630	Villar de Olalla	16
373603	Villar de Peralonso	37
102147	Villar de Plasencia	10
061566	Villar de Rena	06
373610	Villar de Samaniego	37
261716	Villar de Torre	26
422077	Villar del Ala	42
462589	Villar del Arzobispo	46
492644	Villar del Buey	49
422083	Villar del Campo	42
442577	Villar del Cobo	44
162585	Villar del Humo	16
162598	Villar del Infantado	16
281795	Villar del Olmo	28
102132	Villar del Pedroso	10
130953	Villar del Pozo	13
061553	Villar del Rey	06
422096	Villar del Río	42
442583	Villar del Salz	44
169106	Villar y Velasco	16
492618	Villaralbo	49
140728	Villaralto	14
099033	Villarcayo de Merindad de Castilla la Vieja	09
492623	Villardeciervos	49
472239	Villardefrades	47
492657	Villardiegua de la Ribera	49
492660	Villárdiga	49
230986	Villardompardo	23
492676	Villardondiego	49
261721	Villarejo	26
162645	Villarejo de Fuentes	16
162658	Villarejo de la Peñuela	16
451941	Villarejo de Montalbán	45
242231	Villarejo de Órbigo	24
281809	Villarejo de Salvanés	28
052623	Villarejo del Valle	05
162661	Villarejo-Periesteban	16
193212	Villares de Jadraque	19
373625	Villares de la Reina	37
242246	Villares de Órbigo	24
422117	Villares de Soria, Los	42
373631	Villares de Yeltes	37
162696	Villares del Saz	16
230999	Villares, Los	23
462592	Villargordo del Cabriel	46
094580	Villariezo	09
373646	Villarino de los Aires	37
442600	Villarluengo	44
373659	Villarmayor	37
342309	Villarmentero de Campos	34
472244	Villarmentero de Esgueva	47
373662	Villarmuerto	37
442617	Villarquemado	44
342316	Villarrabé	34
342321	Villarramiel	34
210773	Villarrasa	21
502920	Villarreal de Huerva	50
492682	Villarrín de Campos	49
020812	Villarrobledo	02
231010	Villarrodrigo	23
261737	Villarroya	26
502936	Villarroya de la Sierra	50
442622	Villarroya de los Pinares	44
502941	Villarroya del Campo	50
130966	Villarrubia de los Ojos	13
451954	Villarrubia de Santiago	45
162700	Villarrubio	16
162717	Villarta	16
061572	Villarta de los Montes	06
130972	Villarta de San Juan	13
261742	Villarta-Quintana	26
162722	Villas de la Ventosa	16
242259	Villasabariego	24
094607	Villasandino	09
342337	Villasarracino	34
422122	Villasayas	42
373678	Villasbuenas	37
102150	Villasbuenas de Gata	10
373684	Villasdardo	37
422138	Villaseca de Arciel	42
193227	Villaseca de Henares	19
451967	Villaseca de la Sagra	45
193233	Villaseca de Uceda	19
373697	Villaseco de los Gamitos	37
373701	Villaseco de los Reyes	37
492695	Villaseco del Pan	49
242262	Villaselán	24
451973	Villasequilla	45
472257	Villasexmir	47
342342	Villasila de Valdavia	34
373718	Villasrubias	37
442638	Villastar	44
094635	Villasur de Herreros	09
451989	Villatobas	45
052639	Villatoro	05
239033	Villatorres	23
020827	Villatoya	02
094640	Villatuelda	09
312573	Villatuerta	31
342368	Villaturde	34
242278	Villaturiel	24
342374	Villaumbrales	34
312589	Villava/Atarrabia	31
020833	Villavaliente	02
472260	Villavaquerín	47
261755	Villavelayo	26
472276	Villavellid	47
492709	Villavendimio	49
020848	Villaverde de Guadalimar	02
373723	Villaverde de Guareña	37
402287	Villaverde de Íscar	40
472282	Villaverde de Medina	47
402290	Villaverde de Montejo	40
261768	Villaverde de Rioja	26
094666	Villaverde del Monte	09
411015	Villaverde del Río	41
162738	Villaverde y Pasaconsol	16
094672	Villaverde-Mogina	09
492721	Villaveza de Valverde	49
492716	Villaveza del Agua	49
472295	Villavicencio de los Caballeros	47
330766	Villaviciosa	33
140734	Villaviciosa de Córdoba	14
281816	Villaviciosa de Odón	28
373739	Villavieja de Yeltes	37
281821	Villavieja del Lozoya	28
342380	Villaviudas	34
094712	Villayerno Morquillas	09
330772	Villayón	33
242284	Villazala	24
242297	Villazanzo de Valderaduey	24
094727	Villazopeque	09
094733	Villegas	09
402304	Villeguillo	40
442643	Villel	44
193248	Villel de Mesa	19
031409	Villena	03
342407	Villerías de Campos	34
342414	Villodre	34
342429	Villodrigo	34
342435	Villoldo	34
162743	Víllora	16
121378	Villores	12
373744	Villoria	37
094764	Villoruebo	09
373757	Villoruela	37
261774	Villoslada de Cameros	26
342453	Villota del Páramo	34
342466	Villovieco	34
083041	Vilobí del Penedès	08
172333	Vilobí d'Onyar	17
172327	Vilopriu	17
471940	Viloria	47
094249	Viloria de Rioja	09
252537	Vilosell, El	25
502822	Vilueña, La	50
373505	Vilvestre	37
094252	Vilviestre del Pinar	09
431763	Vimbodí i Poblet	43
150927	Vimianzo	15
442656	Vinaceite	44
252555	Vinaixa	25
462606	Vinalesa	46
121384	Vinaròs	12
162756	Vindel	16
431779	Vinebre	43
261780	Viniegra de Abajo	26
261793	Viniegra de Arriba	26
422156	Vinuesa	42
431785	Vinyols i els Arcs	43
